ident,nome,tipo,conteudo,res
<http://www.nima.puc-rio.br/lattes/0205484470667278#P184>,Synthesis and Characterization of Cu and Ni Bearing Nano-Composites and Nano-Structured Alloys,Article,10.4028/www.scientific.net/amr.89-91.65,False
<http://www.nima.puc-rio.br/lattes/5218215240161035#P412>,Responsabilidade ambiental pós-consumo à luz do princípio do poluidor-pagador: uma análise do nível de implementação da responsabilidade compartilhada pelo ciclo de vida dos produtos prevista na Política Nacional de Resíduos Sólidos,Article,10.12957/rdc.2016.25492,True
<http://www.nima.puc-rio.br/lattes/0095031067497364#P783>,Constança Basto,Article,10.1590/S1415-65552008000100011,False
_:bC87DAD9Dx76876,"Direitos Humanos e Serviço Social: Polêmicas, Debates e Embates",Book,sem DOI ou ementa,False
_:bC87DAD9Dx32128,A União Europeia alargada em tempos de novos desafios,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9914278441730955#P840>,"Etnobotânica, saberes locais e agricultura no contexto de uma floresta urbana do Rio de Janeiro, RJ",Chapter,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9228786571948060#P159>,Previsibilidade na dinâmica da superfície de volatilidade implícita em opções de compra de ações brasileiras,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9901178934652534#P182>,"Policy Responses to External Schocks: The Experience of Australia, Brazil and Chile",Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5635481480046941#P128>,Função de reação fiscal: um teste para a sustentabilidade da dívida pública brasileira,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4513485062469304#P297>,Development of an Alternative Battery Charging for Remotely Piloted Aircraft Location System Based on Photovoltaic Cells,Article,10.1088/1742-6596/1065/20/202006,False
<http://www.nima.puc-rio.br/lattes/2843267013393531#P2>,Atitude Positiva: Um projeto de prevenção da AIDS/HIV nas escolas do Rio de Janeiro,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6805562235394433#P997>,Sobre boçalidades e brasileirismos  Eu me imaginava pilotando um avião de caça e a mestra me via como projeto de bandido,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5085393541593718#P107>,"XPS, AFM, and DSC surface and morphology studies of CA/PHAmcl polymeric blends",Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5326223719623265#P109>,Government Supports in PPP Contracts: The Case of the Metro Line 4 of the Sa o Paulo Subway System,Article,10.1061/(ASCE)IS.1943-555X.0000095,False
<http://www.nima.puc-rio.br/lattes/6322729232079325#P795>,Como era bizarro o nosso cinema: a transgressão conservadora de Sady Baby,Article,10.1590/18094449202000600010,False
<http://www.nima.puc-rio.br/lattes/4822982077399619#P26>,Evolução e tendências dos novos instrumentos de políticas comercial do Brasil,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6133365056620299#P563>,Contribuições do GT de Educação Popularda Anped para a Educação Intercultural,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6530532752645263#P426>,MECHANICAL AND BOND BEHAVIOR OF CARBON TEXTILE REINFORCED CONCRETES UNDER TENSILE LOADING,Article,10.21452/bccm4.2018.02.08,False
<http://www.nima.puc-rio.br/lattes/7976161481295330#P606>,A administratização da cidadania no Brasil - 1926 a 1943,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2149571398618532#P374>,Methodological Procedure for Estimating Brazilian Quarterly GDP Series,Article,10.1007/s11294-008-9187-2,False
<http://www.nima.puc-rio.br/lattes/8388181041362942#P169>,"Suporte lignocelulósico de bambu impregnado com paládio e sua aplicação para reação de Suzuki,",Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0939838632600977#P19>,A FORMAÇÃO DE PROFESSORES: UM ESTUDO DE CURRICULO NO RIO DE JANEIRO,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1157387460616007#P570>,Reconhecimento e Execução de Sentenças Estrangeiras: análise do projeto em andamento na Conferência da Haia de Direito Internacional Privado,Article,10.5102/rdi.v11i1.2879,False
_:b89B4D802x277212,Avaliação e medidas psicológicas no contexto dos relacionamentos amorosos,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3724041772362280#P392>,"Bioflotación de barita, calcita y magnesita usando la bacteria Rhodococcus opacus como bioreactivo",Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4626434361475090#P63>,Regime de transição associado ao escoamento com obstrução: avaliação numérica,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4361405685280383#P164>,The Influence of Generator Voltage Control Modeling on Transmission Network Loading Assessment.,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1445842965375870#P252>,Design and Analysis of a Self-Supporting Bamboo Roof Structure with Flexible Connections,Article,10.20898/j.iass.2019.201.042,True
<http://www.nima.puc-rio.br/lattes/9045006667266588#P22>,O Poder do Discurso Docente nas Escolas de Direito,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4743615737872637#P152>,A priori estimates and multiplicity for systems of elliptic PDE with natural gradient growth,Article,10.3934/dcds.2020128,False
<http://www.nima.puc-rio.br/lattes/9228786571948060#P77>,Medidas contábeis-financeiras como indicadores de desempenho organizacional: análise crítica de sua conceituação e operacionalização,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3948737758921845#P517>,COMPARAÇÃO DOS NÍVEIS DE POLUENTES EMITIDOS PELOS DIFERENTES COMBUSTÍVEIS UTILIZADOS PARA COCÇÃO E SUA INFLUÊNCIA NO AQUECIMENTO GLOBAL,Article,10.21577/0100-4042.20170260,True
<http://www.nima.puc-rio.br/lattes/7271092616184477#P931>,A aquisição da linguagem por meio de processamento de informação das interfaces: sobre o processo de aquisição de passivas,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1672274202055214#P47>,Sugar cane bagasse waste reinforcement in low cost composites,Article,10.1023/A:1008678314233,False
<http://www.nima.puc-rio.br/lattes/9051448517375421#P177>,Multi-Branch MMSE Decision Feedback Detection Algorithms with Error Propagation Mitigation for MIMO Systems,Article,sem DOI ou ementa,False
_:b89B4D802x169817,Literatura e criatividade,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9915761557849189#P61>,Solidariedade efêmera,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/7644241125976321#P377>,Investment planning in the petroleum downstream infrastructure,Article,10.1111/itor.12113,False
<http://www.nima.puc-rio.br/lattes/5713789523733634#P52>,DIFERENTES ABORDAGENS EM TERAPIA DE CASAL: UMA ARTICULAÇÃO POSSÍVEL?,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5669901747051787#P159>,Modelagem Assistida de Lobos Turbiditicos baseada em dados de Teste de Formação,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8160347007286967#P488>,Desenvolvimento de um sistema integrado para modelagem de fluxo e tranbsporte em meios porosos e fraturados,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0095031067497364#P1388>,The aging of international new ventures,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2544637819098374#P539>,Analyzing the use of pins in safety bearings,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5874218092323774#P149>,Design de Experiência e Ambientes Interativos Possibilidades no Campo Telemedicina.,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1157387460616007#P106>,Direitos Fundamentais e imunidade de jurisdição: comentários tópicos ao RE 2222.368 do STF,Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4394162331037750#P554>,EnvironRC: Integrating collaboration and mobile communication to offshore engineering virtual reality applications,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5417244739608507#P157>,"SYNTHESIS SIMULATION OF 1,4-POLYBUTADIENE USING ASPEN PLUS",Article,10.13140/RG.2.2.36064.02564,False
<http://www.nima.puc-rio.br/lattes/3947124412000175#P474>,A UTILIZAÇÃO DE NOVAS TECNOLOGIAS COMO CONTRIBUIÇÃO AO POLICIAMENTO - PASSOS PARAA EVOLUÇÃO? UM ESTUDO A PARTIR DAS PRÁTICAS DA POLÍCIA MILITAR DE SANTA CATARINA,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4476202754511567#P276>,El género tiras cómicas en la clase de ELE,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8170349662210452#P136>,Avaliação da Educação: novos desafios em contexto de municipalização,Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6948246729078101#P136>,Photo-generation of mercury cold vapor mediated by graphene quantum dots/TiO2 nanocomposite: on line time-resolved speciation at ultra-trace levels,Article,10.1016/j.aca.2020.06.048,False
<http://www.nima.puc-rio.br/lattes/2792865766795939#P48>,Característica voltamétricas da talidomida,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0344905611735741#P30>,O Riso Na Comédia Brasileira do Século Xix,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8968459754425279#P385>,The Role(s) of Migration Diplomacy: The concept of migration diplomacy from a role theory perspective and the case of Morocco?s &quot;migration roles&quot;,Thesis,sem DOI ou ementa,False
<http://nima.puc-rio.br/cad-puc#disciplinaBIO1166>,[BIO1166] EDUCACAO EM SAUDE,Course,Disciplina sem ementa cadastrada.,False
<http://www.nima.puc-rio.br/lattes/3217839276420118#P713>,O século perdido: raízes históricas das políticas sociais para a infância no Brasil,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5335075258111851#P34>,Performance Analysis of all Digital PSK Carrier Tracking Loops,Article,10.1109/ITS.1990.175661,False
_:bC87DAD9Dx183687,"Juventude, cultura cívica e cidadania",Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2592534383776059#P124>,A Study of Guanabara Bay Sedimentation Rates,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5457197162245079#P1142>,Nonlinear Dynamics of Functionally Graded Cylindrical Shells with Internal Fluid,Article,sem DOI ou ementa,False
_:bC87DAD9Dx97071,Comunicação e História,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8934962824316146#P116>,Interpretação baseada em conhecimento em Imagens de sensores remotos de alta resolução,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3724041772362280#P741>,Electroflotation of cassiterite fines using a hydrophobic bacterium strain,Article,10.1590/S0370-44672013000400016,False
<http://www.nima.puc-rio.br/lattes/9361287488057318#P175>,O cotidiano pós-revolucionário na obra de António Lobo Antunes,Chapter,sem DOI ou ementa,False
_:b89B4D802x181995,Construindo a Psicologia Brasileira (segunda edição),Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1721981607189967#P29>,A Mecânica dos Solos na Universidade Virtual,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6341747298696800#P26>,Fisiopatologia do fogacho,Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2540733672905515#P227>,Simulação Numérica para o Estudo da Formação de Bacias Sedimentares usando Modelagem Estratigráfica,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/2716756230212536#P113>,Estudo Experimental Sobre a Geração de Póropressões Positivas em Solos Compactados,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5874218092323774#P840>,Brinquedos Óticos Animados e o Ensino de Design,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5194857133589062#P128>,Redes Estratégicas Virtuais: Fatores Críticos de Sucesso,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5874218092323774#P684>,Design no Exterior: o ensino de Designem ambiente não convencional,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3991627142134710#P51>,Direito do Trabalho - coleção Tópicos de Direito,Book,sem DOI ou ementa,False
_:b89B4D802x65147,Sobre a linguagem e o pensar,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0400232298849115#P603>,Stop-and-move sequence expressions over semantic trajectories,Article,10.1080/13658816.2020.1793157,False
<http://nima.puc-rio.br/cad-puc#disciplinaIRI1687>,[IRI1687] TOP ESP COOP INTERN DESENVOL V,Course,Conteúdo variável. ,False
<http://www.nima.puc-rio.br/lattes/0632114860607378#P872>,Indicação e Dimensionamento de Trincas Aplicando Técnicas Tradicionais e Avançadas de Ensaios não Destrutivos,Article,sem DOI ou ementa,False
<http://nima.puc-rio.br/cad-puc#disciplinaLET1429>,[LET1429] LITERATURA E INTERFACES,Course,"Estudo da literatura na inserção com outras mídias. Análise das formas híbridas variadas entre linguagens visuais, musicais e literárias. A materialidade da prosa e da poesia e a evolução de seu suporte, do manuscrito ao hipertexto, examinadas como condição das possibilidades expressivas. ",False
<http://www.nima.puc-rio.br/lattes/9228786571948060#P190>,Volatilidade e Previs&#227;o de Retorno com Modelos de Alta Frequ&#234;ncia e GARCH: Evid&#234;ncias para o Mercado Brasileiro,Article,10.1590/S1519-70772014000200008,False
<http://www.nima.puc-rio.br/lattes/8745974666472766#P725>,Formal and Informal Groups,Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9820138057865750#P20>,Democratização de Ensino: meta ou mito?,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1533221556876080#P28>,The globalisation debate: Dead-ends and tensions to explore,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4104169900246673#P4>,Design and evaluation of a novel diffusion separator for measuring gas/particle distributions of semivolatile organic compounds,Article,10.1021/es00048a020,False
<http://www.nima.puc-rio.br/lattes/3492936364312399#P156>,Uso de Instrumentos de Avaliação do Comportamento Agressivo Infantil: Análise da Produção Científica Brasileira,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2037911313100593#P467>,"A Arte de curar. Cirurgiões, médicos, boticários e curandeiros no século XIX em Minas Gerais",Article,sem DOI ou ementa,False
_:b89B4D802x35946,La compraventa internacional y la CISG: una perspectiva iberoamericana,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2149571398618532#P229>,Um Estudo sobre os Efeitos da Aplicação do Filtro HP em Séries Macroeconômicas Brasileiras,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9042632102791693#P618>,O STF e a Jurisdição Constitucional da Propriedade Intelectual,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2129326437841299#P842>,A entextualização narrativa da meritocracia em diferentes contextos contemporâneos,Article,sem DOI ou ementa,False
<http://nima.puc-rio.br/cad-puc#disciplinaEMP1012>,[EMP1012] QUALIDADE GESTAO NEGOCIOS,ccso,"Conceitos sobre Qualidade Aplicados à Gestão de Negócios. Excelência em Gestão Prêmio Nacional da Qualidade, Deming Prize, Malcolm. Ferramentas para a Excelência de Gestão. Gestão de Processo. Metodologia de Análise e Solução de Problemas. Sistemas de Gestão de Qualidade ISO 9000 e Sistema de Gestão Ambiental ISO 14000.
Planejamento Estratégico usando o Balanced Scorecard. Benchmarking como Ferramenta de Melhoria de Desempenho. Relacionamento com Clientes, Processo de OVC e TTA (Times de Trabalho Auto Dirigidos). 
Seis Sigmas. Gestão da Qualidade em Desenvolvimento de Produtos. Gestão da Qualidade em Serviços ",False
